Employee_ID,Date,Shift,Check_In,Check_Out,Hours_Worked,OT_Hours,Status
Emp_114,2024-02-25,Early,,,0.0,0.0,Weekend
Emp_114,2024-02-26,Early,2024-02-26 06:54:00,2024-02-26 15:07:00,8.22,0.22,Work
Emp_114,2024-02-27,Early,2024-02-27 06:56:00,2024-02-27 15:07:00,8.18,0.18,Work
Emp_114,2024-02-28,Early,2024-02-28 06:56:00,2024-02-28 17:06:45,10.18,2.18,Work
Emp_114,2024-02-29,Early,2024-02-29 06:50:00,2024-02-29 16:59:34,10.16,2.16,Work
Emp_114,2024-03-01,Early,2024-03-01 06:49:00,2024-03-01 14:50:00,8.02,0.02,Work
Emp_114,2024-03-02,Early,,,0.0,0.0,Weekend
Emp_114,2024-03-03,Early,,,0.0,0.0,Weekend
Emp_114,2024-03-04,Early,2024-03-04 07:04:00,2024-03-04 15:17:00,8.22,0.22,Work
Emp_114,2024-03-05,Early,,,0.0,0.0,Leave
Emp_114,2024-03-06,Early,2024-03-06 07:02:00,2024-03-06 14:49:00,7.78,0.0,Work
Emp_114,2024-03-07,Early,2024-03-07 06:59:00,2024-03-07 15:10:00,8.18,0.18,Work
Emp_114,2024-03-08,Early,2024-03-08 07:11:00,2024-03-08 15:26:00,8.25,0.25,Work
Emp_114,2024-03-09,Early,,,0.0,0.0,Weekend
Emp_114,2024-03-10,Early,,,0.0,0.0,Weekend
Emp_114,2024-03-11,Early,2024-03-11 06:54:00,2024-03-11 14:44:00,7.83,0.0,Work
Emp_114,2024-03-12,Early,2024-03-12 07:15:00,2024-03-12 15:07:00,7.87,0.0,Work
Emp_114,2024-03-13,Early,2024-03-13 07:00:00,2024-03-13 15:11:00,8.18,0.18,Work
Emp_114,2024-03-14,Early,2024-03-14 06:56:00,2024-03-14 16:12:36,9.28,1.28,Work
Emp_114,2024-03-15,Early,2024-03-15 06:52:00,2024-03-15 15:02:00,8.17,0.17,Work
Emp_114,2024-03-16,Early,,,0.0,0.0,Weekend
Emp_114,2024-03-17,Early,,,0.0,0.0,Weekend
Emp_114,2024-03-18,Early,2024-03-18 06:59:00,2024-03-18 14:57:00,7.97,0.0,Work
Emp_114,2024-03-19,Early,2024-03-19 06:55:00,2024-03-19 14:45:00,7.83,0.0,Work
Emp_114,2024-03-20,Early,2024-03-20 07:00:00,2024-03-20 15:01:00,8.02,0.02,Work
Emp_114,2024-03-21,Early,2024-03-21 07:11:00,2024-03-21 15:18:00,8.12,0.12,Work
Emp_114,2024-03-22,Early,2024-03-22 06:54:00,2024-03-22 14:42:00,7.8,0.0,Work
Emp_114,2024-03-23,Early,,,0.0,0.0,Weekend
Emp_114,2024-03-24,Early,,,0.0,0.0,Weekend
Emp_114,2024-03-25,Early,2024-03-25 07:09:00,2024-03-25 17:52:57,10.73,2.73,Work
Emp_114,2024-03-26,Early,2024-03-26 06:45:00,2024-03-26 14:33:00,7.8,0.0,Work
Emp_114,2024-03-27,Early,2024-03-27 07:08:00,2024-03-27 14:53:00,7.75,0.0,Work
Emp_114,2024-03-28,Early,2024-03-28 06:50:00,2024-03-28 14:59:00,8.15,0.15,Work
Emp_114,2024-03-29,Early,2024-03-29 06:45:00,2024-03-29 14:59:00,8.23,0.23,Work
Emp_114,2024-03-30,Early,,,0.0,0.0,Weekend
Emp_114,2024-03-31,Early,,,0.0,0.0,Weekend
Emp_115,2024-01-01,Late,,,0.0,0.0,Holiday
Emp_115,2024-01-02,Late,2024-01-02 11:14:00,2024-01-02 21:50:24,10.61,2.61,Work
Emp_115,2024-01-03,Late,2024-01-03 10:53:00,2024-01-03 18:45:00,7.87,0.0,Work
Emp_115,2024-01-04,Late,2024-01-04 10:54:00,2024-01-04 19:06:00,8.2,0.2,Work
Emp_115,2024-01-05,Late,2024-01-05 11:03:00,2024-01-05 18:48:00,7.75,0.0,Work
Emp_115,2024-01-06,Late,2024-01-06 10:48:00,2024-01-06 14:48:00,4.0,4.0,Weekend OT
Emp_115,2024-01-07,Late,,,0.0,0.0,Weekend
Emp_115,2024-01-08,Late,2024-01-08 10:59:00,2024-01-08 18:48:00,7.82,0.0,Work
Emp_115,2024-01-09,Late,2024-01-09 10:51:00,2024-01-09 19:05:00,8.23,0.23,Work
Emp_115,2024-01-10,Late,2024-01-10 10:59:00,2024-01-10 18:45:00,7.77,0.0,Work
Emp_115,2024-01-11,Late,2024-01-11 11:04:00,2024-01-11 19:09:00,8.08,0.08,Work
Emp_115,2024-01-12,Late,2024-01-12 11:09:00,2024-01-12 19:12:00,8.05,0.05,Work
Emp_115,2024-01-13,Late,,,0.0,0.0,Weekend
Emp_115,2024-01-14,Late,,,0.0,0.0,Weekend
Emp_115,2024-01-15,Late,,,0.0,0.0,Holiday
Emp_115,2024-01-16,Late,2024-01-16 11:06:00,2024-01-16 19:11:00,8.08,0.08,Work
Emp_115,2024-01-17,Late,2024-01-17 11:06:00,2024-01-17 18:52:00,7.77,0.0,Work
Emp_115,2024-01-18,Late,2024-01-18 10:59:00,2024-01-18 19:03:00,8.07,0.07,Work
Emp_115,2024-01-19,Late,2024-01-19 10:59:00,2024-01-19 19:00:00,8.02,0.02,Work
Emp_115,2024-01-20,Late,,,0.0,0.0,Weekend
Emp_115,2024-01-21,Late,,,0.0,0.0,Weekend
Emp_115,2024-01-22,Late,2024-01-22 11:06:00,2024-01-22 18:55:00,7.82,0.0,Work
Emp_115,2024-01-23,Late,2024-01-23 10:52:00,2024-01-23 20:14:30,9.38,1.38,Work
Emp_115,2024-01-24,Late,2024-01-24 11:01:00,2024-01-24 19:10:00,8.15,0.15,Work
Emp_115,2024-01-25,Late,2024-01-25 10:56:00,2024-01-25 18:49:00,7.88,0.0,Work
Emp_115,2024-01-26,Late,2024-01-26 11:07:00,2024-01-26 19:02:00,7.92,0.0,Work
Emp_115,2024-01-27,Late,,,0.0,0.0,Weekend
Emp_115,2024-01-28,Late,,,0.0,0.0,Weekend
Emp_115,2024-01-29,Late,2024-01-29 10:48:00,2024-01-29 21:25:35,10.63,2.63,Work
Emp_115,2024-01-30,Late,2024-01-30 11:03:00,2024-01-30 19:15:00,8.2,0.2,Work
Emp_115,2024-01-31,Late,2024-01-31 10:52:00,2024-01-31 18:37:00,7.75,0.0,Work
Emp_115,2024-02-01,Late,2024-02-01 11:15:00,2024-02-01 19:22:00,8.12,0.12,Work
Emp_115,2024-02-02,Late,2024-02-02 11:12:00,2024-02-02 18:59:00,7.78,0.0,Work
Emp_115,2024-02-03,Late,,,0.0,0.0,Weekend
Emp_115,2024-02-04,Late,,,0.0,0.0,Weekend
Emp_115,2024-02-05,Late,2024-02-05 11:14:00,2024-02-05 19:15:00,8.02,0.02,Work
Emp_115,2024-02-06,Late,2024-02-06 10:50:00,2024-02-06 21:45:51,10.93,2.93,Work
Emp_115,2024-02-07,Late,2024-02-07 11:07:00,2024-02-07 19:17:00,8.17,0.17,Work
Emp_115,2024-02-08,Late,2024-02-08 11:12:00,2024-02-08 19:12:00,8.0,0.0,Work
Emp_115,2024-02-09,Late,2024-02-09 10:59:00,2024-02-09 18:59:00,8.0,0.0,Work
Emp_115,2024-02-10,Late,,,0.0,0.0,Weekend
Emp_115,2024-02-11,Late,,,0.0,0.0,Weekend
Emp_115,2024-02-12,Late,2024-02-12 10:56:00,2024-02-12 18:41:00,7.75,0.0,Work
Emp_115,2024-02-13,Late,2024-02-13 11:02:00,2024-02-13 19:01:00,7.98,0.0,Work
Emp_115,2024-02-14,Late,2024-02-14 11:09:00,2024-02-14 19:01:00,7.87,0.0,Work
Emp_115,2024-02-15,Late,,,0.0,0.0,Leave
Emp_115,2024-02-16,Late,2024-02-16 11:08:00,2024-02-16 19:16:00,8.13,0.13,Work
Emp_115,2024-02-17,Late,,,0.0,0.0,Weekend
Emp_115,2024-02-18,Late,2024-02-18 11:13:00,2024-02-18 15:13:00,4.0,4.0,Weekend OT
Emp_115,2024-02-19,Late,,,0.0,0.0,Holiday
Emp_115,2024-02-20,Late,2024-02-20 10:52:00,2024-02-20 18:56:00,8.07,0.07,Work
Emp_115,2024-02-21,Late,2024-02-21 10:54:00,2024-02-21 18:50:00,7.93,0.0,Work
Emp_115,2024-02-22,Late,2024-02-22 11:08:00,2024-02-22 19:23:00,8.25,0.25,Work
Emp_115,2024-02-23,Late,,,0.0,0.0,Leave
Emp_115,2024-02-24,Late,,,0.0,0.0,Weekend
Emp_115,2024-02-25,Late,,,0.0,0.0,Weekend
Emp_115,2024-02-26,Late,2024-02-26 11:00:00,2024-02-26 20:32:30,9.54,1.54,Work
Emp_115,2024-02-27,Late,2024-02-27 11:04:00,2024-02-27 19:18:00,8.23,0.23,Work
Emp_115,2024-02-28,Late,2024-02-28 11:05:00,2024-02-28 19:02:00,7.95,0.0,Work
Emp_115,2024-02-29,Late,2024-02-29 11:13:00,2024-02-29 19:24:00,8.18,0.18,Work
Emp_115,2024-03-01,Late,2024-03-01 10:59:00,2024-03-01 18:52:00,7.88,0.0,Work
Emp_115,2024-03-02,Late,,,0.0,0.0,Weekend
Emp_115,2024-03-03,Late,,,0.0,0.0,Weekend
Emp_115,2024-03-04,Late,2024-03-04 11:05:00,2024-03-04 18:59:00,7.9,0.0,Work
Emp_115,2024-03-05,Late,2024-03-05 11:07:00,2024-03-05 19:22:00,8.25,0.25,Work
Emp_115,2024-03-06,Late,2024-03-06 10:51:00,2024-03-06 21:19:00,10.47,2.47,Work
Emp_115,2024-03-07,Late,2024-03-07 11:15:00,2024-03-07 21:33:12,10.3,2.3,Work
Emp_115,2024-03-08,Late,2024-03-08 11:09:00,2024-03-08 19:20:00,8.18,0.18,Work
Emp_115,2024-03-09,Late,,,0.0,0.0,Weekend
Emp_115,2024-03-10,Late,,,0.0,0.0,Weekend
Emp_115,2024-03-11,Late,2024-03-11 11:10:00,2024-03-11 18:56:00,7.77,0.0,Work
Emp_115,2024-03-12,Late,2024-03-12 11:06:00,2024-03-12 19:20:00,8.23,0.23,Work
Emp_115,2024-03-13,Late,2024-03-13 10:53:00,2024-03-13 18:46:00,7.88,0.0,Work
Emp_115,2024-03-14,Late,2024-03-14 11:11:00,2024-03-14 19:25:00,8.23,0.23,Work
Emp_115,2024-03-15,Late,2024-03-15 10:58:00,2024-03-15 18:45:00,7.78,0.0,Work
Emp_115,2024-03-16,Late,,,0.0,0.0,Weekend
Emp_115,2024-03-17,Late,,,0.0,0.0,Weekend
Emp_115,2024-03-18,Late,2024-03-18 10:50:00,2024-03-18 18:53:00,8.05,0.05,Work
Emp_115,2024-03-19,Late,2024-03-19 11:12:00,2024-03-19 22:04:29,10.87,2.87,Work
Emp_115,2024-03-20,Late,,,0.0,0.0,Leave
Emp_115,2024-03-21,Late,2024-03-21 11:11:00,2024-03-21 18:58:00,7.78,0.0,Work
Emp_115,2024-03-22,Late,2024-03-22 11:06:00,2024-03-22 21:15:42,10.16,2.16,Work
Emp_115,2024-03-23,Late,,,0.0,0.0,Weekend
Emp_115,2024-03-24,Late,2024-03-24 11:00:00,2024-03-24 15:00:00,4.0,4.0,Weekend OT
Emp_115,2024-03-25,Late,2024-03-25 11:01:00,2024-03-25 20:34:02,9.55,1.55,Work
Emp_115,2024-03-26,Late,2024-03-26 10:58:00,2024-03-26 18:43:00,7.75,0.0,Work
Emp_115,2024-03-27,Late,2024-03-27 11:07:00,2024-03-27 22:06:06,10.99,2.99,Work
Emp_115,2024-03-28,Late,2024-03-28 10:47:00,2024-03-28 20:07:46,9.35,1.35,Work
Emp_115,2024-03-29,Late,2024-03-29 11:10:00,2024-03-29 21:37:44,10.46,2.46,Work
Emp_115,2024-03-30,Late,,,0.0,0.0,Weekend
Emp_115,2024-03-31,Late,,,0.0,0.0,Weekend
Emp_116,2024-01-01,Late,,,0.0,0.0,Holiday
Emp_116,2024-01-02,Late,2024-01-02 10:46:00,2024-01-02 18:34:00,7.8,0.0,Work
Emp_116,2024-01-03,Late,2024-01-03 10:58:00,2024-01-03 19:07:00,8.15,0.15,Work
Emp_116,2024-01-04,Late,2024-01-04 10:49:00,2024-01-04 18:39:00,7.83,0.0,Work
Emp_116,2024-01-05,Late,2024-01-05 11:06:00,2024-01-05 19:14:00,8.13,0.13,Work
Emp_116,2024-01-06,Late,,,0.0,0.0,Weekend
Emp_116,2024-01-07,Late,,,0.0,0.0,Weekend
Emp_116,2024-01-08,Late,2024-01-08 11:15:00,2024-01-08 19:12:00,7.95,0.0,Work
Emp_116,2024-01-09,Late,2024-01-09 11:10:00,2024-01-09 19:01:00,7.85,0.0,Work
Emp_116,2024-01-10,Late,2024-01-10 11:15:00,2024-01-10 19:07:00,7.87,0.0,Work
Emp_116,2024-01-11,Late,2024-01-11 10:59:00,2024-01-11 18:49:00,7.83,0.0,Work
Emp_116,2024-01-12,Late,2024-01-12 11:09:00,2024-01-12 19:21:00,8.2,0.2,Work
Emp_116,2024-01-13,Late,,,0.0,0.0,Weekend
Emp_116,2024-01-14,Late,,,0.0,0.0,Weekend
Emp_116,2024-01-15,Late,,,0.0,0.0,Holiday
Emp_116,2024-01-16,Late,2024-01-16 10:45:00,2024-01-16 18:58:00,8.22,0.22,Work
Emp_116,2024-01-17,Late,2024-01-17 11:15:00,2024-01-17 19:08:00,7.88,0.0,Work
Emp_116,2024-01-18,Late,2024-01-18 11:09:00,2024-01-18 18:55:00,7.77,0.0,Work
Emp_116,2024-01-19,Late,2024-01-19 10:50:00,2024-01-19 18:48:00,7.97,0.0,Work
Emp_116,2024-01-20,Late,,,0.0,0.0,Weekend
Emp_116,2024-01-21,Late,,,0.0,0.0,Weekend
Emp_116,2024-01-22,Late,2024-01-22 10:59:00,2024-01-22 19:01:00,8.03,0.03,Work
Emp_116,2024-01-23,Late,2024-01-23 11:08:00,2024-01-23 19:15:00,8.12,0.12,Work
Emp_116,2024-01-24,Late,2024-01-24 11:06:00,2024-01-24 19:11:00,8.08,0.08,Work
Emp_116,2024-01-25,Late,2024-01-25 10:45:00,2024-01-25 18:37:00,7.87,0.0,Work
Emp_116,2024-01-26,Late,2024-01-26 10:59:00,2024-01-26 20:53:59,9.92,1.92,Work
Emp_116,2024-01-27,Late,2024-01-27 11:05:00,2024-01-27 15:05:00,4.0,4.0,Weekend OT
Emp_116,2024-01-28,Late,,,0.0,0.0,Weekend
Emp_116,2024-01-29,Late,2024-01-29 11:05:00,2024-01-29 19:03:00,7.97,0.0,Work
Emp_116,2024-01-30,Late,2024-01-30 10:48:00,2024-01-30 18:39:00,7.85,0.0,Work
Emp_116,2024-01-31,Late,2024-01-31 10:53:00,2024-01-31 18:49:00,7.93,0.0,Work
Emp_116,2024-02-01,Late,2024-02-01 11:02:00,2024-02-01 19:08:00,8.1,0.1,Work
Emp_116,2024-02-02,Late,,,0.0,0.0,Leave
Emp_116,2024-02-03,Late,,,0.0,0.0,Weekend
Emp_116,2024-02-04,Late,,,0.0,0.0,Weekend
Emp_116,2024-02-05,Late,2024-02-05 11:01:00,2024-02-05 20:35:03,9.57,1.57,Work
Emp_116,2024-02-06,Late,2024-02-06 10:56:00,2024-02-06 19:10:00,8.23,0.23,Work
Emp_116,2024-02-07,Late,2024-02-07 10:57:00,2024-02-07 19:01:00,8.07,0.07,Work
Emp_116,2024-02-08,Late,2024-02-08 10:56:00,2024-02-08 19:09:00,8.22,0.22,Work
Emp_116,2024-02-09,Late,2024-02-09 11:00:00,2024-02-09 21:26:44,10.45,2.45,Work
Emp_116,2024-02-10,Late,,,0.0,0.0,Weekend
Emp_116,2024-02-11,Late,,,0.0,0.0,Weekend
Emp_116,2024-02-12,Late,2024-02-12 11:09:00,2024-02-12 20:45:58,9.62,1.62,Work
Emp_116,2024-02-13,Late,2024-02-13 11:00:00,2024-02-13 18:57:00,7.95,0.0,Work
Emp_116,2024-02-14,Late,2024-02-14 11:06:00,2024-02-14 19:02:00,7.93,0.0,Work
Emp_116,2024-02-15,Late,2024-02-15 11:05:00,2024-02-15 18:54:00,7.82,0.0,Work
Emp_116,2024-02-16,Late,2024-02-16 10:52:00,2024-02-16 18:53:00,8.02,0.02,Work
Emp_116,2024-02-17,Late,,,0.0,0.0,Weekend
Emp_116,2024-02-18,Late,2024-02-18 11:08:00,2024-02-18 15:08:00,4.0,4.0,Weekend OT
Emp_116,2024-02-19,Late,,,0.0,0.0,Holiday
Emp_116,2024-02-20,Late,2024-02-20 11:10:00,2024-02-20 19:12:00,8.03,0.03,Work
Emp_116,2024-02-21,Late,2024-02-21 10:59:00,2024-02-21 19:00:00,8.02,0.02,Work
Emp_116,2024-02-22,Late,2024-02-22 10:45:00,2024-02-22 20:17:14,9.54,1.54,Work
Emp_116,2024-02-23,Late,2024-02-23 10:48:00,2024-02-23 19:03:00,8.25,0.25,Work
Emp_116,2024-02-24,Late,,,0.0,0.0,Weekend
Emp_116,2024-02-25,Late,,,0.0,0.0,Weekend
Emp_116,2024-02-26,Late,2024-02-26 11:05:00,2024-02-26 19:01:00,7.93,0.0,Work
Emp_116,2024-02-27,Late,2024-02-27 10:54:00,2024-02-27 19:07:00,8.22,0.22,Work
Emp_116,2024-02-28,Late,2024-02-28 11:14:00,2024-02-28 21:30:18,10.27,2.27,Work
Emp_116,2024-02-29,Late,2024-02-29 11:10:00,2024-02-29 19:04:00,7.9,0.0,Work
Emp_116,2024-03-01,Late,2024-03-01 10:59:00,2024-03-01 18:54:00,7.92,0.0,Work
Emp_116,2024-03-02,Late,,,0.0,0.0,Weekend
Emp_116,2024-03-03,Late,,,0.0,0.0,Weekend
Emp_116,2024-03-04,Late,2024-03-04 10:53:00,2024-03-04 19:04:00,8.18,0.18,Work
Emp_116,2024-03-05,Late,2024-03-05 10:59:00,2024-03-05 19:10:00,8.18,0.18,Work
Emp_116,2024-03-06,Late,2024-03-06 11:01:00,2024-03-06 19:04:00,8.05,0.05,Work
Emp_116,2024-03-07,Late,2024-03-07 10:50:00,2024-03-07 18:38:00,7.8,0.0,Work
Emp_116,2024-03-08,Late,2024-03-08 11:09:00,2024-03-08 19:10:00,8.02,0.02,Work
Emp_116,2024-03-09,Late,,,0.0,0.0,Weekend
Emp_116,2024-03-10,Late,,,0.0,0.0,Weekend
Emp_116,2024-03-11,Late,2024-03-11 11:10:00,2024-03-11 18:59:00,7.82,0.0,Work
Emp_116,2024-03-12,Late,2024-03-12 10:49:00,2024-03-12 18:36:00,7.78,0.0,Work
Emp_116,2024-03-13,Late,2024-03-13 10:45:00,2024-03-13 18:49:00,8.07,0.07,Work
Emp_116,2024-03-14,Late,2024-03-14 11:02:00,2024-03-14 20:45:33,9.73,1.73,Work
Emp_116,2024-03-15,Late,2024-03-15 11:10:00,2024-03-15 19:25:00,8.25,0.25,Work
Emp_116,2024-03-16,Late,,,0.0,0.0,Weekend
Emp_116,2024-03-17,Late,,,0.0,0.0,Weekend
Emp_116,2024-03-18,Late,2024-03-18 10:45:00,2024-03-18 20:27:22,9.71,1.71,Work
Emp_116,2024-03-19,Late,2024-03-19 10:49:00,2024-03-19 18:49:00,8.0,0.0,Work
Emp_116,2024-03-20,Late,2024-03-20 11:15:00,2024-03-20 19:12:00,7.95,0.0,Work
Emp_116,2024-03-21,Late,2024-03-21 10:58:00,2024-03-21 19:06:00,8.13,0.13,Work
Emp_116,2024-03-22,Late,,,0.0,0.0,Leave
Emp_116,2024-03-23,Late,2024-03-23 11:08:00,2024-03-23 15:08:00,4.0,4.0,Weekend OT
Emp_116,2024-03-24,Late,,,0.0,0.0,Weekend
Emp_116,2024-03-25,Late,2024-03-25 10:53:00,2024-03-25 21:29:50,10.61,2.61,Work
Emp_116,2024-03-26,Late,2024-03-26 10:50:00,2024-03-26 18:48:00,7.97,0.0,Work
Emp_116,2024-03-27,Late,2024-03-27 11:10:00,2024-03-27 19:16:00,8.1,0.1,Work
Emp_116,2024-03-28,Late,2024-03-28 11:08:00,2024-03-28 19:13:00,8.08,0.08,Work
Emp_116,2024-03-29,Late,2024-03-29 10:55:00,2024-03-29 18:51:00,7.93,0.0,Work
Emp_116,2024-03-30,Late,,,0.0,0.0,Weekend
Emp_116,2024-03-31,Late,,,0.0,0.0,Weekend
Emp_117,2024-01-01,Normal,,,0.0,0.0,Holiday
Emp_117,2024-01-02,Normal,2024-01-02 08:59:00,2024-01-02 17:05:00,8.1,0.1,Work
Emp_117,2024-01-03,Normal,2024-01-03 09:09:00,2024-01-03 18:24:33,9.26,1.26,Work
Emp_117,2024-01-04,Normal,2024-01-04 08:55:00,2024-01-04 18:22:34,9.46,1.46,Work
Emp_117,2024-01-05,Normal,,,0.0,0.0,Leave
Emp_117,2024-01-06,Normal,,,0.0,0.0,Weekend
Emp_117,2024-01-07,Normal,,,0.0,0.0,Weekend
Emp_117,2024-01-08,Normal,2024-01-08 09:02:00,2024-01-08 17:10:00,8.13,0.13,Work
Emp_117,2024-01-09,Normal,2024-01-09 08:57:00,2024-01-09 17:08:00,8.18,0.18,Work
Emp_117,2024-01-10,Normal,2024-01-10 08:54:00,2024-01-10 17:07:00,8.22,0.22,Work
Emp_117,2024-01-11,Normal,,,0.0,0.0,Leave
Emp_117,2024-01-12,Normal,2024-01-12 09:01:00,2024-01-12 18:58:22,9.96,1.96,Work
Emp_117,2024-01-13,Normal,,,0.0,0.0,Weekend
Emp_117,2024-01-14,Normal,,,0.0,0.0,Weekend
Emp_117,2024-01-15,Normal,,,0.0,0.0,Holiday
Emp_117,2024-01-16,Normal,2024-01-16 09:09:00,2024-01-16 16:59:00,7.83,0.0,Work
Emp_117,2024-01-17,Normal,2024-01-17 08:54:00,2024-01-17 16:56:00,8.03,0.03,Work
Emp_117,2024-01-18,Normal,2024-01-18 09:13:00,2024-01-18 19:36:13,10.39,2.39,Work
Emp_117,2024-01-19,Normal,2024-01-19 09:10:00,2024-01-19 17:00:00,7.83,0.0,Work
Emp_117,2024-01-20,Normal,,,0.0,0.0,Weekend
Emp_117,2024-01-21,Normal,,,0.0,0.0,Weekend
Emp_117,2024-01-22,Normal,2024-01-22 09:10:00,2024-01-22 17:04:00,7.9,0.0,Work
Emp_117,2024-01-23,Normal,2024-01-23 08:57:00,2024-01-23 17:08:00,8.18,0.18,Work
Emp_117,2024-01-24,Normal,2024-01-24 08:51:00,2024-01-24 16:42:00,7.85,0.0,Work
Emp_117,2024-01-25,Normal,2024-01-25 08:46:00,2024-01-25 19:07:54,10.37,2.37,Work
Emp_117,2024-01-26,Normal,2024-01-26 09:07:00,2024-01-26 17:05:00,7.97,0.0,Work
Emp_117,2024-01-27,Normal,,,0.0,0.0,Weekend
Emp_117,2024-01-28,Normal,,,0.0,0.0,Weekend
Emp_117,2024-01-29,Normal,2024-01-29 08:51:00,2024-01-29 18:05:19,9.24,1.24,Work
Emp_117,2024-01-30,Normal,2024-01-30 08:54:00,2024-01-30 17:09:00,8.25,0.25,Work
Emp_117,2024-01-31,Normal,2024-01-31 09:15:00,2024-01-31 20:04:20,10.82,2.82,Work
Emp_117,2024-02-01,Normal,2024-02-01 09:04:00,2024-02-01 17:19:00,8.25,0.25,Work
Emp_117,2024-02-02,Normal,2024-02-02 08:48:00,2024-02-02 17:03:00,8.25,0.25,Work
Emp_117,2024-02-03,Normal,,,0.0,0.0,Weekend
Emp_117,2024-02-04,Normal,,,0.0,0.0,Weekend
Emp_117,2024-02-05,Normal,2024-02-05 09:10:00,2024-02-05 17:24:00,8.23,0.23,Work
Emp_117,2024-02-06,Normal,2024-02-06 09:11:00,2024-02-06 16:59:00,7.8,0.0,Work
Emp_117,2024-02-07,Normal,2024-02-07 08:55:00,2024-02-07 17:05:00,8.17,0.17,Work
Emp_117,2024-02-08,Normal,2024-02-08 09:13:00,2024-02-08 18:31:37,9.31,1.31,Work
Emp_117,2024-02-09,Normal,2024-02-09 08:53:00,2024-02-09 16:38:00,7.75,0.0,Work
Emp_117,2024-02-10,Normal,,,0.0,0.0,Weekend
Emp_117,2024-02-11,Normal,,,0.0,0.0,Weekend
Emp_117,2024-02-12,Normal,2024-02-12 08:58:00,2024-02-12 18:05:49,9.13,1.13,Work
Emp_117,2024-02-13,Normal,2024-02-13 09:03:00,2024-02-13 17:15:00,8.2,0.2,Work
Emp_117,2024-02-14,Normal,2024-02-14 09:15:00,2024-02-14 17:05:00,7.83,0.0,Work
Emp_117,2024-02-15,Normal,2024-02-15 09:01:00,2024-02-15 16:58:00,7.95,0.0,Work
Emp_117,2024-02-16,Normal,2024-02-16 08:53:00,2024-02-16 16:47:00,7.9,0.0,Work
Emp_117,2024-02-17,Normal,,,0.0,0.0,Weekend
Emp_117,2024-02-18,Normal,,,0.0,0.0,Weekend
Emp_117,2024-02-19,Normal,,,0.0,0.0,Holiday
Emp_117,2024-02-20,Normal,2024-02-20 09:14:00,2024-02-20 18:19:48,9.1,1.1,Work
Emp_117,2024-02-21,Normal,2024-02-21 08:49:00,2024-02-21 18:11:59,9.38,1.38,Work
Emp_117,2024-02-22,Normal,2024-02-22 09:03:00,2024-02-22 18:10:17,9.12,1.12,Work
Emp_117,2024-02-23,Normal,2024-02-23 08:56:00,2024-02-23 17:03:00,8.12,0.12,Work
Emp_117,2024-02-24,Normal,2024-02-24 08:49:00,2024-02-24 12:49:00,4.0,4.0,Weekend OT
Emp_117,2024-02-25,Normal,,,0.0,0.0,Weekend
Emp_117,2024-02-26,Normal,2024-02-26 08:54:00,2024-02-26 19:42:35,10.81,2.81,Work
Emp_117,2024-02-27,Normal,2024-02-27 08:45:00,2024-02-27 16:41:00,7.93,0.0,Work
Emp_117,2024-02-28,Normal,2024-02-28 09:03:00,2024-02-28 17:00:00,7.95,0.0,Work
Emp_117,2024-02-29,Normal,2024-02-29 09:05:00,2024-02-29 16:57:00,7.87,0.0,Work
Emp_117,2024-03-01,Normal,2024-03-01 09:12:00,2024-03-01 17:07:00,7.92,0.0,Work
Emp_117,2024-03-02,Normal,,,0.0,0.0,Weekend
Emp_117,2024-03-03,Normal,,,0.0,0.0,Weekend
Emp_117,2024-03-04,Normal,2024-03-04 09:13:00,2024-03-04 18:52:40,9.66,1.66,Work
Emp_117,2024-03-05,Normal,2024-03-05 08:54:00,2024-03-05 17:05:00,8.18,0.18,Work
Emp_117,2024-03-06,Normal,2024-03-06 08:46:00,2024-03-06 17:01:00,8.25,0.25,Work
Emp_117,2024-03-07,Normal,2024-03-07 08:51:00,2024-03-07 17:06:00,8.25,0.25,Work
Emp_117,2024-03-08,Normal,2024-03-08 09:06:00,2024-03-08 17:13:00,8.12,0.12,Work
Emp_117,2024-03-09,Normal,,,0.0,0.0,Weekend
Emp_117,2024-03-10,Normal,,,0.0,0.0,Weekend
Emp_117,2024-03-11,Normal,2024-03-11 09:10:00,2024-03-11 18:28:43,9.31,1.31,Work
Emp_117,2024-03-12,Normal,2024-03-12 09:12:00,2024-03-12 20:04:51,10.88,2.88,Work
Emp_117,2024-03-13,Normal,,,0.0,0.0,Leave
Emp_117,2024-03-14,Normal,2024-03-14 08:53:00,2024-03-14 16:44:00,7.85,0.0,Work
Emp_117,2024-03-15,Normal,2024-03-15 09:13:00,2024-03-15 20:05:40,10.88,2.88,Work
Emp_117,2024-03-16,Normal,,,0.0,0.0,Weekend
Emp_117,2024-03-17,Normal,,,0.0,0.0,Weekend
Emp_117,2024-03-18,Normal,2024-03-18 08:57:00,2024-03-18 17:09:00,8.2,0.2,Work
Emp_117,2024-03-19,Normal,2024-03-19 09:12:00,2024-03-19 17:17:00,8.08,0.08,Work
Emp_117,2024-03-20,Normal,2024-03-20 09:13:00,2024-03-20 19:03:20,9.84,1.84,Work
Emp_117,2024-03-21,Normal,2024-03-21 08:54:00,2024-03-21 16:51:00,7.95,0.0,Work
Emp_117,2024-03-22,Normal,2024-03-22 09:05:00,2024-03-22 16:52:00,7.78,0.0,Work
Emp_117,2024-03-23,Normal,,,0.0,0.0,Weekend
Emp_117,2024-03-24,Normal,,,0.0,0.0,Weekend
